Verse	Polarity	Emotion	Intensity	Text	Context
Psalm 108:0	Positive	Anticipation	Low	A Song. A Psalm of David.	This introductory text indicates that this Psalm is a song written by King David and sets the tone for the subsequent verses. It is important for understanding the nature of the Psalm.
Psalm 108:1	Positive	Affection	Medium	My heart is steadfast, O God; I will sing and make music with all my soul.	David expresses a strong, unwavering commitment to God, indicating an emotional and total involvement in worship.
Psalm 108:2	Positive	Elation	Medium	Awake, harp and lyre! I will awaken the dawn with my song.	There is an expression of joy and eagerness to worship God with musical instruments, signifying the beginning of a new day with praise.
Psalm 108:3	Positive	Joy	Medium	I will praise You, O LORD, among the nations; I will sing of You among the peoples.	David's intent to praise God extends beyond his own community to all nations, showing his desire for God's glory to be known everywhere.
Psalm 108:4	Positive	Adoration	High	For Your loving devotion is higher than the heavens, and Your faithfulness reaches to the clouds.	This verse emphasizes the vastness of God's love and faithfulness, portraying them as greater than the observable sky.
Psalm 108:5	Positive	Awe	High	Be exalted, O God, above the heavens, and may Your glory be over all the earth.	David calls for God's exaltation and acknowledgment of His supreme glory over the entire earth.
Psalm 108:6	Neutral	Request	Medium	Answer me so that those You love may be delivered. Save with Your right hand and respond to me!	David appeals to God to answer his plea for the salvation of His beloved, which shows dependence on God's power and authority to save.
Psalm 108:7	Positive	Assurance	Low	God has spoken from His sanctuary: "In triumph I will parcel out Shechem and measure off the Valley of Succoth.	David is conveying God's assurances of victory and possession of specific lands, denoting God's control over geographical territories.
Psalm 108:8	Neutral	Assertion	Low	Gilead is Mine; Manasseh is Mine; Ephraim is My helmet; Judah is My scepter.	God asserts His dominion over various regions and tribes of Israel, with the metaphors of helmet and scepter indicating protection and authority.
Psalm 108:9	Negative	Contempt	Low	Moab is My washbasin; upon Edom I cast My shoe; over Philistia I shout in triumph."	God metaphorically degrades the lands of His enemies, illustrating His complete sovereignty and the subjugation of these enemies.
Psalm 108:10	Negative	Questioning	Medium	Who will lead me to the fortified city? Who will guide me to Edom?	David questions who will aid him in conquering the enemy territory, reflecting the need for God's guidance to achieve victory.
Psalm 108:11	Negative	Doubt	Low	Have You not rejected us, O God? You do not march out, O God, with our armies.	David expresses concern that God may have abandoned them by not being with their armies, signifying a moment of insecurity regarding divine support.
Psalm 108:12	Negative	Request	Medium	Give us aid against the enemy, for the help of man is worthless.	Recognizing the insufficiency of human assistance, David implores for God's help against their enemies.
Psalm 108:13	Positive	Confidence	High	With God we will perform with valor; He will trample our foes.	Concluding with a note of confidence, David affirms that with God's help, they will be victorious and overcome their enemies.
