Verse	Polarity	Emotion	Intensity	Text	Context
Psalm 18:0	Positive	Love	Medium	I love You, O LORD, my strength.	David declares his deep affection for God, acknowledging Him as his source of strength.
Psalm 18:1	Positive	Gratitude	Medium	The LORD is my rock, my fortress, and my deliverer.	My God is my rock, in whom I take refuge. He is my shield, and the horn of my salvation, my stronghold.	David uses metaphors of a rock, fortress, and shield to express God’s protection and strength in his life.
Psalm 18:2	Positive	Trust	Medium	I will call upon the LORD, who is worthy to be praised; so shall I be saved from my enemies.	David expresses trust in calling upon the Lord, knowing that praise is a powerful weapon for deliverance from enemies.
Psalm 18:3	Positive	Relief	High	The cords of death entangled me; the torrents of chaos overwhelmed me.	David describes his past distress using the imagery of death and chaos, setting up the narrative of God‘s deliverance.
Psalm 18:4	Positive	Fear	High	The cords of Sheol entangled me; the snares of death confronted me.	Similar to the previous verse, David speaks of facing death, with Sheol being the grave or the abode of the dead.
Psalm 18:5	Positive	Desperation	Medium	In my distress I called upon the LORD and cried out to my God; He heard my voice from His temple, and my cry for help reached His ears.	David recounts crying out to God in his distress and finding that God hears and responds to his prayers.
Psalm 18:6	Positive	Praise	High	Then the earth shook and quaked, and the foundations of the mountains trembled; they were shaken because He was angry.	This vivid imagery describes God’s powerful response to David‘s cry, with the earth itself reacting to God’s anger toward David‘s enemies.
Psalm 18:7	Neutral	Awe	High	Smoke rose from His nostrils, consuming fire from His mouth; coals were kindled by it.	The verse uses anthropomorphic language to describe God’s wrath and power as if He were a great dragon or formidable warrior.
Psalm 18:8	Neutral	Awe	High	He parted the heavens and came down with dark clouds beneath His feet.	The imagery continues to portray God‘s majesty and might as He descends from the heavens to deliver David.
Psalm 18:9	Neutral	Awe	High	He mounted a cherub and flew; He soared on the wings of the wind.	God’s mode of arrival is depicted majestically, emphasizing His dominion over creation.
Psalm 18:10	Neutral	Awe	Medium	He made darkness His covering, His canopy around Him—darkness of waters, thick clouds of the skies.	The description of God‘s approach is filled with powerful and dark imagery, signifying His unfathomable and mysterious power.
