Verse	Polarity	Emotion	Intensity	Text	Context
Psalm 48:0	Positive	Awe	Medium	Great is the LORD, and greatly to be praised, in the city of our God, His holy mountain.	This verse sets the tone of the Psalm as a song of praise, emphasizing the greatness of the LORD and the importance of worship in Jerusalem, depicted here as the ”city of our God.“
Psalm 48:1	Positive	Joy	Medium	Beautiful in loftiness, the joy of all the earth, like the peaks of Zaphon is Mount Zion, the city of the great King.	The Psalmist expresses admiration for Mount Zion, comparing it to the mythological northern mountain, Zaphon, signifying its divine significance as the dwelling place of God.
Psalm 48:2	Positive	Joy	Medium	God is in her citadels; He has shown Himself to be her fortress.	Reference to God’s presence within the city‘s defenses signifies security and protection attributed to divine presence.
Psalm 48:3	Positive	Security	Medium	For behold, the kings assembled; they advanced together.	The gathering of kings suggests an impending threat or siege against the city.
Psalm 48:4	Neutral	Anticipation	Low	They saw it and were astounded; they fled in terror.	The reaction of the kings to the city and/or God’s presence is one of fear, leading to retreat.
Psalm 48:5	Neutral	Surprise	Low	Trembling seized them there, pain like that of a woman in labor.	The intensity of their fear is likened to labor pains, suggesting both intense pain and the inevitability of God‘s triumph over the enemies.
Psalm 48:6	Negative	Fear	High	You destroyed them like ships of Tarshish shattered by an east wind.	This verse uses the metaphor of great ships being destroyed to describe the defeat of the kings’ armies, showcasing God‘s power.
Psalm 48:7	Positive	Awe	Medium	As we have heard, so we have seen in the city of the LORD of Hosts, in the city of our God: God will establish her forever.	Selah	The Psalmist confirms the testimonies of God’s protection, and it acts as a reassurance of God‘s eternal support for Jerusalem.
Psalm 48:8	Positive	Awe	Medium	We ponder Your loving devotion, O God, within Your temple.	The focus shifts to God’s steadfast love and mercy, which are contemplated within the temple, suggesting a more introspective and worshipful tone.
Psalm 48:9	Positive	Wonder	High	Like Your name, O God, so Your praise reaches to the ends of the earth; Your right hand is full of righteousness.	This verse reflects on God‘s renown and the global reach of His praise. It also speaks of God’s power and justice.
Psalm 48:10	Positive	Joy	Medium	Mount Zion rejoices, the villages of Judah are glad because of Your judgments.	The joy and gladness here are a response to God‘s righteous judgements, which have presumably led to peace and security for the region.
Psalm 48:11	Positive	Confidence	Medium	Walk about Zion, go around her, count her towers.	This is an invitation to inspect the security and strength of the city, which implies confidence in its fortifications, and by extension, in God’s protection.
Psalm 48:12	Positive	Security	Medium	Consider her ramparts, view her citadels, that you may tell the next generation.	Continuing from the previous verse, there is an emphasis on the tangible evidence of the city‘s strength and God’s protection to be shared with future generations.
Psalm 48:13	Positive	Encouragement	Medium	For this God is our God forever and ever; He will be our guide even to the end.	The Psalmist finishes with a declaration of trust in God who is not only their protector but also their guide through all times.
